Target_genes,Score
Sptlc2,102.72093000000001
Orc4,102.569767
Mbd5,102.569767
Egln2,102.55814000000001
Selenbp1,102.523256
Gbp5,102.325581
Mfsd6l,102.255814
Retsat,102.244186
Elmod3,102.244186
Paqr3,102.174419
Myh9,102.05814000000001
Ndufb6,102.011628
Fam71e1,102.0
Emc10,102.0
Cyld,101.976744
Rpl23,101.94185999999999
Osgin1,101.732558
Arc,101.69767399999999
Rack1,101.55814000000001
Bpifb5,101.54651199999999
Slc9a1,101.488372
Slc50a1,101.418605
Rer1,101.395349
Morn1,101.395349
Ndrg1,101.29069799999999
Mrpl35,101.29069799999999
Immt,101.29069799999999
Rps2,101.093023
Ndufb10,101.093023
Dot1l,101.069767
Capzb,101.05814000000001
Trpm7,101.011628
Ankrd24,100.976744
Nop53,100.918605
Tusc2,100.72093000000001
Ccdc114,100.651163
Gsr,100.569767
Amd2,100.5
Amd1,100.5
Slc12a7,100.44185999999999
Gbp2,100.395349
Pikfyve,100.383721
Rnaset2b,100.27906999999999
Pxmp4,100.174419
Arhgap27,100.151163
Dgat2,100.139535
Mcf2l,100.081395
Sh3bp4,100.069767
Il17ra,99.79069799999999
Efna1,99.767442
Slc9a3r1,99.72093000000001
Pcf11,99.674419
Tcp1,99.604651
Rnf157,99.604651
Mrpl18,99.604651
Mapkapk2,99.569767
Stat5a,99.511628
Mtfr2,99.476744
4930447A16Rik,99.45348800000001
Id1,99.348837
Mat2a,99.186047
Kat2a,99.151163
Cst7,99.151163
Emp3,99.139535
Ago3,99.139535
Slc39a10,99.127907
Bbc3,99.0
Atp6v0c,98.976744
Amdhd2,98.976744
Teddm1a,98.872093
Glul,98.872093
Dcaf15,98.860465
Nop56,98.813953
Idh3b,98.813953
Hspb9,98.755814
Gbp6,98.755814
Pcna,98.674419
Ssh3,98.616279
Zfp595,98.488372
B2m,98.372093
Ctla4,98.30232600000001
Cyfip2,98.27906999999999
Rab37,98.22093000000001
Ptprk,98.20930200000001
Rab5a,98.174419
Tnfrsf4,98.162791
Sephs2,98.139535
Med17,98.069767
Tmem79,98.05814000000001
Smg5,98.05814000000001
Naf1,98.011628
Ucp2,97.988372
H2bc4,97.95348800000001
H2ac6,97.95348800000001
Tedc1,97.872093
Slc35e1,97.837209
Tbc1d5,97.813953
Dst,97.77906999999999
Slc1a4,97.639535
Dnttip2,97.639535
Zfp94,97.627907
Clba1,97.616279
Tagln2,97.581395
Spns2,97.569767
Spg21,97.5
Pcif1,97.383721
Syf2,97.244186
Stk11,97.244186
Dlgap4,97.244186
Rhoq,97.22093000000001
Pabpc4,97.20930200000001
Kcnip3,97.174419
Clic4,97.093023
Atat1,97.093023
Ypel2,97.011628
Ube2j2,97.0
Sdc4,97.0
Olfr855,96.976744
Olfr854,96.976744
Tmem230,96.95348800000001
Sirt6,96.95348800000001
Dcaf10,96.883721
Phf23,96.872093
Dvl2,96.872093
Marchf3,96.848837
Gcnt3,96.80232600000001
Eif4g2,96.732558
Crip1,96.651163
Ap3d1,96.581395
Siglecg,96.523256
Sptan1,96.430233
Rrn3,96.430233
Il3ra,96.406977
Phyh,96.244186
Glrx,96.232558
Rabggta,96.174419
Slfn10-ps,96.023256
Hrh2,96.0
Helb,96.0
Bcl2l11,96.0
Thg1l,95.918605
Zfp608,95.825581
AI413582,95.732558
Tbc1d14,95.70930200000001
Ankrd11,95.69767399999999
Hsdl2,95.604651
Rasip1,95.53488399999999
Ppp1r10,95.53488399999999
Mrps18b,95.53488399999999
Nol10,95.488372
Cpz,95.46511600000001
Prkar1b,95.44185999999999
Dnaaf5,95.44185999999999
Col11a2,95.383721
Gstm1,95.29069799999999
Cyp2t4,95.267442
Efna4,95.232558
Slx4,95.186047
Uqcc3,95.151163
Foxo3,95.05814000000001
Cirbp,95.0
Bcl7b,94.988372
Rnf44,94.976744
Zfp341,94.94185999999999
Als2cl,94.895349
Napg,94.848837
Ece1,94.848837
Gna13,94.813953
Rnaset2a,94.77906999999999
Far1,94.639535
Macrod1,94.616279
Cndp2,94.616279
Map3k20,94.569767
Syne3,94.5
Prx,94.5
Tgif1,94.46511600000001
Fndc3a,94.44185999999999
Rpl22l1,94.430233
Hsd11b1,94.418605
Tmem211,94.383721
Zbtb11,94.360465
Rpl24,94.360465
Polk,94.348837
Zer1,94.313953
Znhit3,94.30232600000001
Sh3glb2,94.174419
Orm1,94.174419
Miga2,94.174419
Stk39,94.127907
Atp6v0d2,94.127907
Usp35,94.104651
Kctd21,94.104651
Tbc1d8,94.04651199999999
Tob1,94.03488399999999
Pik3cd,94.023256
Lbhd1,94.011628
1810009A15Rik,94.011628
Rbm48,93.988372
Pex1,93.988372
Farp1,93.872093
Angptl4,93.872093
Mob3a,93.837209
Izumo4,93.837209
A830010M20Rik,93.837209
Pdia4,93.69767399999999
H3f3a,93.69767399999999
Trip4,93.651163
Ifrd1,93.651163
Il21r,93.627907
U2surp,93.593023
Rpl5,93.523256
Senp3,93.5
Tcirg1,93.476744
Ndufs8,93.476744
Cds2,93.45348800000001
Cpd,93.395349
Uba6,93.348837
Scaf11,93.325581
Taf15,93.20930200000001
Slc2a1,93.19767399999999
Secisbp2l,93.174419
Osm,93.162791
Izumo1,93.151163
Erich4,93.139535
Dmac2,93.139535
Tmie,93.104651
Zc3h3,93.04651199999999
Pde4b,93.03488399999999
Naa30,93.023256
Frmd6,93.023256
Cpt1a,93.011628
Ociad1,92.94185999999999
Slc1a7,92.930233
Rpl27a,92.918605
Gpr18,92.895349
B3gnt2,92.744186
Gatd3a,92.70930200000001
Crk,92.53488399999999
H2bu2,92.511628
Disp1,92.511628
B3gnt8,92.5
Aff4,92.45348800000001
Npm1,92.372093
Prpf18,92.313953
Serinc5,92.29069799999999
Myct1,92.267442
Gm8369,92.267442
Usp32,92.255814
Gsdma3,92.255814
Nr1d1,92.244186
Slc4a11,92.20930200000001
Tnik,92.127907
Rab11fip1,92.104651
Ndc80,92.05814000000001
Lpin1,92.03488399999999
Fam76a,91.95348800000001
Cnih4,91.930233
Zfp455,91.906977
Pts,91.825581
Tm9sf1,91.77906999999999
Lrrc3c,91.767442
Lama5,91.767442
Abcd4,91.639535
Mc1r,91.581395
Olfr525,91.383721
Rnd3,91.372093
Mdfic,91.244186
Pde4a,91.20930200000001
Uggt1,91.104651
Gstt2,91.011628
Gclm,90.906977
Doc2g,90.906977
Lcn2,90.80232600000001
Gm4832,90.732558
Sema4b,90.70930200000001
Slc18b1,90.69767399999999
Rps12,90.69767399999999
Klf2,90.686047
1810037I17Rik,90.686047
Scml4,90.662791
Ubr5,90.639535
Efcab14,90.627907
Creb1,90.593023
Tssc4,90.569767
Sned1,90.55814000000001
Nt5c1a,90.54651199999999
G0s2,90.53488399999999
Ints5,90.45348800000001
Ganab,90.45348800000001
Zdhhc18,90.430233
Tmem87b,90.372093
Grk6,90.30232600000001
Atp9a,90.20930200000001
Edrf1,90.151163
Otop2,90.139535
Itpr1,90.116279
Cd164,90.03488399999999
Myc,89.95348800000001
Il2rb,89.95348800000001
Gm17455,89.930233
B4galt5,89.906977
Zscan10,89.895349
Sf3b3,89.813953
Klf4,89.813953
Cog4,89.813953
Nudt9,89.80232600000001
Peli1,89.77906999999999
Akap10,89.77906999999999
Rc3h1,89.755814
Gls,89.755814
Lamc2,89.55814000000001
Zfp526,89.418605
Dedd2,89.418605
Nvl,89.395349
Syne4,89.313953
Eif1,89.232558
Slc39a7,89.186047
Rxrb,89.186047
Ring1,89.186047
H2-Ke6,89.186047
Capza1,89.186047
Mrpl2,89.151163
Klc4,89.151163
Cul7,89.151163
Sdhaf1,88.918605
Myo1g,88.895349
Commd7,88.813953
Anxa6,88.77906999999999
Srsf3,88.744186
Skp1a,88.72093000000001
Slc26a8,88.69767399999999
Mapk14,88.69767399999999
Arhgap25,88.662791
Ift74,88.616279
Tbc1d13,88.581395
Oard1,88.581395
Nfya,88.581395
Mrpl20,88.430233
Ccnl2,88.430233
Foxj2,88.360465
Exoc2,88.348837
Ube2h,88.337209
Proser3,88.29069799999999
Atp5d,88.29069799999999
Zbed5,88.27906999999999
Phkg1,88.27906999999999
Chchd2,88.27906999999999
Nudt8,88.267442
Zc3hav1,88.151163
Dnajb9,88.104651
Il18r1,88.093023
Slc11a2,88.023256
Gimap1,87.895349
Vegfa,87.872093
Spata21,87.848837
Acsl5,87.825581
Cnksr3,87.79069799999999
Crybg1,87.476744
Tsta3,87.430233
Pycrl,87.430233
Ppp4c,87.383721
Aldoa,87.383721
Ldlrad4,87.372093
Csrnp2,87.325581
Rgs4,87.313953
Pclaf,87.313953
Wdr7,87.29069799999999
Zfp457,87.27906999999999
Epc1,87.244186
Zfp13,87.232558
Riok3,87.22093000000001
Olfml2a,87.186047
Nr6a1,87.186047
Gck,87.186047
Rce1,87.162791
Gprc5c,87.139535
Clasp2,87.139535
Parp10,87.127907
Grina,87.127907
P4hb,87.104651
Arhgdia,87.104651
Park7,87.05814000000001
Atg9b,87.05814000000001
H2-K1,87.0
Trib1,86.988372
Car5a,86.988372
Banp,86.988372
Arntl,86.895349
Ets1,86.848837
Npas4,86.825581
Tspyl1,86.79069799999999
Tmprss2,86.70930200000001
Dnajc24,86.686047
Arhgap12,86.604651
Atxn2l,86.593023
Aldh1l2,86.581395
Meig1,86.53488399999999
Dclre1c,86.53488399999999
Abcb8,86.511628
Pigt,86.27906999999999
Dbndd2,86.27906999999999
Fkbp1a,86.244186
Zfp219,86.232558
Tmem253,86.232558
Stx12,86.162791
Lpar6,86.162791
Sh3bp2,86.139535
Bloc1s1,86.116279
Timp2,86.093023
Vps37b,86.081395
Cetn4,85.988372
Bbs12,85.988372
Rapsn,85.976744
BC005537,85.96511600000001
Cenpu,85.95348800000001
Slc25a25,85.930233
Rln3,85.930233
Il27ra,85.930233
Traf2,85.906977
Selenoi,85.732558
Ddx17,85.593023
Nectin1,85.569767
Klf10,85.523256
Foxj1,85.372093
Gpr15,85.360465
Cttn,85.348837
Tnfrsf26,85.325581
Elp6,85.30232600000001
Ush1g,85.267442
Otop3,85.267442
Btla,85.255814
Inpp5a,85.20930200000001
Rgcc,85.19767399999999
Rbpj,85.19767399999999
Ptp4a3,85.19767399999999
Sema4c,85.116279
Fam107b,85.093023
Cxxc5,85.03488399999999
Tnfrsf9,85.011628
Irf2bpl,85.0
Tubb5,84.988372
Mdc1,84.988372
Rnf122,84.906977
Spg11,84.883721
Kctd2,84.848837
Atp5h,84.848837
Isca1,84.767442
Trim2,84.686047
Wdr48,84.662791
Ptp4a2,84.651163
Tubb2a,84.604651
Tjp3,84.581395
Tgfbr3l,84.54651199999999
Csrp2,84.46511600000001
Rgs20,84.45348800000001
Sqor,84.44185999999999
Tcp11l2,84.418605
Noct,84.348837
Ccsap,84.27906999999999
Ltn1,84.232558
Pik3r1,84.22093000000001
Rplp1,84.20930200000001
Hes1,84.20930200000001
Daam1,84.19767399999999
Nipsnap2,84.186047
Dusp5,84.081395
Pkp4,84.069767
Tgm1,84.05814000000001
Gypc,84.04651199999999
Zfat,83.94185999999999
Adora3,83.895349
Il17f,83.860465
Prpf4b,83.837209
Ube2d3,83.813953
Tmtc2,83.732558
Rbm25,83.686047
Fam234b,83.686047
Birc2,83.662791
Elovl6,83.651163
Fut1,83.627907
Fgf21,83.627907
Tubb3,83.581395
Irf2bp1,83.581395
Coro1a,83.54651199999999
Bola2,83.54651199999999
Fuca2,83.53488399999999
Nfe2l2,83.523256
Pqlc2,83.406977
Klf7,83.406977
Apbb2,83.406977
Akr7a5,83.406977
Nckipsd,83.360465
Lbh,83.244186
Fam129b,83.19767399999999
C2cd4b,83.174419
Ppp3ca,83.093023
Tnfrsf1b,83.069767
Zfp384,83.05814000000001
Nol11,83.023256
Tpst2,82.95348800000001
Ctsl,82.930233
Tnpo3,82.918605
Fam181a,82.883721
F2,82.872093
Rbm18,82.860465
Mrrf,82.860465
Slc29a2,82.837209
Il13ra1,82.837209
Them4,82.79069799999999
Uchl5,82.744186
Ro60,82.744186
Sod2,82.732558
Mrps24,82.70930200000001
Nup210,82.69767399999999
Mark2,82.686047
Vasp,82.569767
Uimc1,82.430233
Erich6b,82.418605
Emilin1,82.418605
1110008P14Rik,82.395349
Myl6b,82.29069799999999
Lsmem1,82.255814
Prkab1,82.244186
Gle1,82.22093000000001
Gpr68,82.186047
Trib2,82.093023
Jup,82.093023
Heatr5b,82.093023
Gpatch11,82.093023
Bmpr1a,82.093023
Lrfn4,82.05814000000001
Map1lc3b,81.96511600000001
Togaram1,81.895349
Klhl28,81.895349
Zfp850,81.837209
Sdf4,81.813953
B3galt6,81.813953
Kdm4d,81.79069799999999
Cwc15,81.79069799999999
Arih2,81.744186
Gapdhs,81.72093000000001
Mbnl2,81.616279
Eloa,81.581395
Ggct,81.55814000000001
Gramd4,81.488372
Hnrnpf,81.45348800000001
Usp42,81.44185999999999
Rpl39,81.44185999999999
Isy1,81.430233
Il20,81.406977
Ap1g1,81.313953
Dnajb5,81.30232600000001
Dnajb1,81.27906999999999
Rufy1,81.244186
Sec23b,81.05814000000001
Rbbp9,81.05814000000001
Arvcf,81.05814000000001
Tnfrsf21,81.04651199999999
Sdc3,81.023256
Crip2,81.023256
Tnfsf14,80.918605
Etnk1,80.860465
Zfp346,80.848837
Cbln3,80.848837
Hrob,80.837209
Themis2,80.813953
Wdr81,80.80232600000001
Tmed6,80.80232600000001
Terb2,80.755814
Patl2,80.755814
Npw,80.651163
Mrpl58,80.651163
Mrpl17,80.5
Tmem87a,80.488372
Ganc,80.488372
Shb,80.476744
Sdhaf2,80.476744
Cpsf7,80.476744
Adpgk,80.46511600000001
Pdss2,80.44185999999999
Dyrk1a,80.406977
Slc66a2,80.395349
Prrt2,80.395349
Hsbp1l1,80.395349
Prkag2,80.348837
Osbpl8,80.348837
Trappc3,80.325581
Psmc6,80.325581
Map7d1,80.325581
Appl1,80.244186
Shld2,80.186047
Osbpl3,80.186047
Glud1,80.186047
Hmga1b,80.116279
Hmga1,80.116279
Rtn3,80.093023
Snapc2,80.04651199999999
Ctxn1,80.04651199999999
Sri,80.023256
Nabp2,80.011628
Kif21b,80.011628
Casr,80.0
Cbx4,79.96511600000001
Grsf1,79.930233
Cnot6,79.918605
Abtb2,79.918605
Gpx1,79.837209
Prorsd1,79.79069799999999
Dynll1,79.767442
Uba3,79.732558
Arl6ip5,79.732558
Slc35c1,79.72093000000001
Rps27rt,79.72093000000001
Rab13,79.72093000000001
Pik3r2,79.686047
Odf3l2,79.593023
Mcm6,79.581395
Sec24d,79.46511600000001
Clcn3,79.45348800000001
Ntn5,79.313953
Edf1,79.30232600000001
Gpr19,79.29069799999999
Gm9949,79.267442
Adrb2,79.267442
Ifi30,79.244186
Jade2,79.19767399999999
Ptk2b,79.139535
Galr3,79.139535
Chsy1,79.116279
Ptpn23,79.093023
Fli1,79.093023
Nfkb2,79.0
Psap,78.976744
Enho,78.918605
Kansl3,78.883721
Fer1l5,78.883721
Ubash3b,78.848837
Thrap3,78.813953
Gpi1,78.79069799999999
Tdp2,78.744186
Acot13,78.744186
G3bp2,78.70930200000001
Sox4,78.662791
Dop1b,78.651163
Il6ra,78.616279
Timm9,78.581395
Fndc3b,78.581395
2700049A03Rik,78.581395
Net1,78.55814000000001
Slc25a4,78.54651199999999
Rps3,78.511628
Kif3b,78.488372
Bsg,78.488372
Etv3,78.46511600000001
Cul3,78.383721
Gtf3a,78.29069799999999
Zfp560,78.244186
Atg10,78.232558
Spint1,78.22093000000001
Prkce,78.22093000000001
Shc2,78.127907
Polr3gl,78.093023
Lix1l,78.093023
Ankrd34a,78.093023
Ebf4,78.081395
Tnf,78.05814000000001
Lta,78.05814000000001
Dcps,78.03488399999999
Srsf4,78.023256
Txn1,78.011628
Usp4,78.0
Mob3c,78.0
C1qtnf1,77.96511600000001
Marcksl1,77.94185999999999
Wipf1,77.930233
Rps4x,77.918605
Acly,77.895349
Rps26,77.872093
Mpv17l2,77.848837
Ppp2r5d,77.813953
Pnrc1,77.813953
Srpk2,77.767442
Hormad1,77.767442
Fam3c,77.767442
Atp9b,77.744186
Mtarc2,77.72093000000001
Mmp28,77.69767399999999
Usp37,77.686047
Tlcd2,77.674419
Nfyb,77.604651
BC107364,77.593023
Birc5,77.569767
Abcc4,77.55814000000001
Tomm7,77.523256
Hif1a,77.511628
Tmem154,77.488372
Vps26a,77.44185999999999
Ada,77.395349
2610507B11Rik,77.395349
Phf2,77.383721
Espn,77.383721
Parp11,77.372093
Lmnb2,77.348837
Rpl12,77.337209
Slc1a5,77.325581
Osmr,77.232558
Msrb1,77.22093000000001
Scamp4,77.20930200000001
Adat3,77.20930200000001
Rcan3,77.19767399999999
Dazap2,77.19767399999999
Zfp97,77.174419
Arhgap18,77.127907
Sh3bp1,77.116279
Tmem247,77.104651
Fam241a,77.104651
Zfp429,77.093023
Ubd,77.03488399999999
Ppm1n,76.95348800000001
Smg1,76.883721
Dclk1,76.837209
Commd1,76.813953
Taok3,76.80232600000001
Rps6,76.767442
Gsdma2,76.767442
Ift52,76.732558
Rassf5,76.72093000000001
Rrp9,76.70930200000001
Parp3,76.70930200000001
Myl6,76.662791
Cenpi,76.616279
Ptges2,76.604651
Oxsm,76.581395
Ngly1,76.581395
H2aw,76.581395
Clec2d,76.569767
Dstn,76.54651199999999
Slc25a35,76.53488399999999
Bloc1s4,76.523256
Klf9,76.511628
Cd3g,76.511628
Cd3d,76.511628
Cox18,76.476744
Cd247,76.46511600000001
Rrbp1,76.44185999999999
Mylip,76.44185999999999
Csnk1g2,76.44185999999999
Plin5,76.418605
Lrg1,76.418605
Tspo,76.406977
Fads2,76.348837
Trim17,76.337209
H3f4,76.337209
Sugp2,76.325581
Lzts2,76.325581
Armc6,76.325581
Xrcc5,76.313953
Aplp2,76.313953
Sorbs2,76.30232600000001
Nrarp,76.255814
Tmem147,76.244186
Golga3,76.22093000000001
Olfr741,76.20930200000001
Elob,76.19767399999999
Insig1,76.186047
Zfp24,76.139535
Smim3,76.104651
Sat1,76.093023
Rnaseh2a,75.976744
Mmp11,75.94185999999999
Chchd10,75.94185999999999
Gdap1l1,75.872093
Mrps18c,75.860465
Helq,75.860465
Nrm,75.848837
Slc25a33,75.813953
Ccr7,75.79069799999999
Tmem212,75.755814
Pspn,75.732558
Clpp,75.732558
Alkbh7,75.732558
Pycard,75.69767399999999
Hnrnpdl,75.651163
Enoph1,75.651163
Insr,75.616279
Slc37a3,75.604651
Rab19,75.604651
Gimap5,75.593023
P4ha3,75.581395
Ncoa4,75.53488399999999
Bcl6b,75.53488399999999
Mtf2,75.523256
Rasd1,75.476744
Arhgef7,75.430233
Stmn1,75.348837
Rab14,75.348837
Ppp1r18,75.348837
Tssk4,75.337209
Adk,75.325581
Hmgb2,75.244186
Krtap13,75.232558
Mrfap1,75.22093000000001
Sav1,75.151163
Rab34,75.151163
Yipf1,75.104651
Dio1,75.104651
Prss50,75.069767
Prss46,75.069767
Hpd,75.069767
Acer1,75.03488399999999
Sntb2,75.023256
Ykt6,75.011628
Klrc2,75.011628
Twnk,74.95348800000001
Rab3gap2,74.930233
Ube2d1,74.895349
Hint3,74.883721
Rhof,74.860465
Cdyl2,74.848837
Adgrg1,74.825581
Cytip,74.80232600000001
Mon1a,74.755814
Suds3,74.744186
Csnk2a1,74.686047
Prlr,74.674419
Slc10a6,74.651163
Tsc22d2,74.639535
Gstt3,74.604651
Dgka,74.569767
Csnk2a2,74.53488399999999
Fgfr1op,74.523256
Cotl1,74.488372
Eif3c,74.476744
Mcat,74.372093
Gm13285,74.372093
Smug1,74.360465
Clu,74.337209
Muc3,74.232558
Arl10,74.19767399999999
4833439L19Rik,74.19767399999999
Scn5a,74.174419
Stx11,74.162791
Gse1,74.162791
Nr1h3,74.151163
Cep135,74.127907
Cxcr5,74.069767
Lfng,74.04651199999999
Hsph1,74.011628
Entpd4b,74.0
Entpd4,74.0
Saysd1,73.988372
Lgr4,73.976744
Srf,73.96511600000001
Mgat4a,73.95348800000001
Rmi2,73.930233
Hsf4,73.918605
Gm13290,73.906977
Gm13289,73.906977
Taf1d,73.895349
Gpd1,73.895349
4931406C07Rik,73.895349
Socs2,73.837209
Anpep,73.825581
Por,73.79069799999999
Fbxw8,73.77906999999999
Pim3,73.767442
Ado,73.755814
Mapk13,73.732558
Slc25a10,73.674419
Mrpl12,73.674419
Atox1,73.674419
Rnft2,73.662791
Rev3l,73.662791
2410131K14Rik,73.662791
Kdm2b,73.627907
Tkt,73.616279
Aldob,73.604651
Ptger2,73.53488399999999
1700029P11Rik,73.53488399999999
Usp27x,73.511628
Mrpl39,73.488372
Acer3,73.418605
Use1,73.348837
Zswim3,73.325581
Cdh1,73.325581
Acot8,73.325581
Cnp,73.255814
Mrpl43,73.232558
Dixdc1,73.232558
Trim23,73.22093000000001
Trappc13,73.22093000000001
Shld3,73.22093000000001
Terf2ip,73.20930200000001
Kars,73.20930200000001
Vav1,73.162791
Vamp4,73.162791
Cdh12,73.139535
Cpt1b,73.127907
Chkb,73.127907
Gm10033,73.116279
Tnfrsf12a,73.05814000000001
Cldn6,73.05814000000001
Fkbp5,73.03488399999999
Arpc1a,73.03488399999999
Rtp2,73.023256
Wls,73.011628
Manbal,73.011628
Adap2,73.011628
Shisa5,72.95348800000001
Fasn,72.95348800000001
Slfn2,72.94185999999999
Pitpnb,72.918605
H2-T24,72.906977
Amt,72.895349
Tamm41,72.860465
Cxcl11,72.860465
A630095N17Rik,72.848837
Klrc3,72.79069799999999
Washc4,72.755814
Usp21,72.744186
Ranbp2,72.744186
Alkbh6,72.72093000000001
Mus81,72.686047
Cfl1,72.686047
Slc23a4,72.674419
Cct4,72.674419
Zfp655,72.662791
Creb3l2,72.662791
Pofut1,72.651163
Plagl2,72.651163
Capza2,72.639535
Ufc1,72.627907
Mrpl44,72.616279
Ubxn10,72.604651
Tex9,72.604651
Rrs1,72.604651
Pla2g2c,72.604651
Adhfe1,72.604651
Cdk20,72.55814000000001
Tfg,72.53488399999999
Slc4a2,72.5
Arhgef1,72.476744
Il18,72.430233
Bco2,72.430233
Bcl2l1,72.430233
Maco1,72.418605
Ifnar1,72.383721
Coro2a,72.372093
Vgll4,72.360465
Cldnd1,72.313953
Ccn1,72.27906999999999
Ass1,72.27906999999999
Znrf2,72.244186
Ergic1,72.151163
Uxs1,72.139535
Slc23a3,72.139535
Itpa,72.069767
Ddrgk1,72.069767
Tmem129,72.03488399999999
Tacc3,72.03488399999999
Slbp,72.03488399999999
Mrps28,71.988372
Lck,71.988372
Bdnf,71.976744
Ncl,71.96511600000001
Cuedc1,71.94185999999999
Nfkbil1,71.895349
Ddx39b,71.895349
Atp6v1g2,71.895349
Tfpt,71.883721
Sinhcaf,71.883721
Pym1,71.883721
Prpf31,71.883721
Pgls,71.825581
Fam129c,71.825581
Lmbrd1,71.77906999999999
Med7,71.767442
Pilrb2,71.744186
Dennd4a,71.744186
Pitpnc1,71.70930200000001
Cx3cl1,71.651163
Sirt1,71.616279
Necab2,71.616279
Elane,71.511628
Rpl13a,71.488372
Nop2,71.476744
Il16,71.476744
Wipi1,71.430233
Crocc,71.430233
Engase,71.337209
Fbxo11,71.267442
Tes,71.244186
Herc6,71.244186
Cmc1,71.232558
Pdia3,71.22093000000001
Nsd3,71.22093000000001
Letm2,71.22093000000001
Acaa2,71.19767399999999
Cldn9,71.174419
Steap4,71.162791
Polr3b,71.162791
Acot1,71.104651
Oas1c,71.05814000000001
Oas1b,71.05814000000001
Adh5,71.023256
Gm38396,70.976744
Vwa1,70.96511600000001
Iffo1,70.930233
Cdca8,70.930233
9930104L06Rik,70.930233
Nol3,70.906977
Golga7,70.895349
Aebp2,70.895349
Mlec,70.79069799999999
Ube2z,70.77906999999999
Sfi1,70.77906999999999
Catsper2,70.72093000000001
Ptpn12,70.69767399999999
Fzd7,70.662791
Herpud1,70.639535
Pank2,70.604651
H2bc22,70.604651
H2ac22,70.604651
Cacul1,70.53488399999999
Dusp6,70.511628
Rsbn1l,70.5
Klf11,70.488372
Ints13,70.488372
Fgfr1op2,70.488372
Ech1,70.488372
Gm13279,70.46511600000001
Gm13278,70.46511600000001
4933411K16Rik,70.44185999999999
Prtn3,70.406977
Plppr3,70.406977
Cela1,70.383721
Phykpl,70.337209
Hsd17b7,70.29069799999999
Slc12a9,70.27906999999999
Pdcd2,70.27906999999999
Slc44a2,70.255814
Gucy2g,70.232558
Gm13275,70.232558
Smtn,70.22093000000001
Cyb5a,70.19767399999999
Alas1,70.19767399999999
Prdx6,70.174419
Tkfc,70.162791
Ddb1,70.162791
Rpl18a,70.151163
Rcan1,70.139535
Ulk2,70.081395
Tm2d2,70.081395
Adam9,70.081395
Tapbp,70.069767
Pten,70.05814000000001
Rwdd2b,70.03488399999999
Rpl10,70.03488399999999
Ppp2r5b,70.023256
Atg2a,70.023256
Stc2,70.011628
Ppp1r27,69.95348800000001
Mcrip1,69.95348800000001
Hspe1,69.94185999999999
Hspd1,69.94185999999999
Ehhadh,69.930233
Cebpb,69.918605
Lgals6,69.906977
Lgals4,69.906977
Tmem140,69.895349
Proca1,69.860465
Map1s,69.860465
Ifnz,69.825581
Ulk1,69.813953
Il18bp,69.80232600000001
Ifit3,69.79069799999999
Gm13287,69.744186
Gm13272,69.732558
Rab43,69.686047
Tia1,69.651163
Zbtb24,69.639535
Atad3a,69.616279
Brwd3,69.593023
Mtss1,69.569767
Zfp703,69.55814000000001
Fam174c,69.55814000000001
Tmem139,69.53488399999999
Casp2,69.53488399999999
Klrc1,69.523256
Chst11,69.488372
Ahcyl2,69.45348800000001
Ube2b,69.44185999999999
Spen,69.44185999999999
Il24,69.44185999999999
Cdkl3,69.44185999999999
Elk3,69.418605
2900026A02Rik,69.383721
Clta,69.372093
Oat,69.337209
Ywhah,69.325581
Tcta,69.255814
Rhoa,69.255814
Baz2a,69.255814
Arpc2,69.255814
Slc39a5,69.244186
Pald1,69.244186
Ddx27,69.232558
Tefm,69.22093000000001
Srpr,69.20930200000001
Prnp,69.20930200000001
Prn,69.20930200000001
Foxred1,69.20930200000001
Cast,69.19767399999999
Ngdn,69.162791
Cabp7,69.139535
Wdr36,69.127907
Gdf3,69.116279
Apobec1,69.116279
Exoc6,69.104651
Poc5,69.05814000000001
Smpd5,69.04651199999999
Rinl,69.011628
Slc37a1,68.988372
Tigd5,68.976744
Eef1d,68.976744
Slc5a3,68.848837
Mrps6,68.848837
Hbegf,68.825581
Amz2,68.755814
Usp38,68.70930200000001
Kif1a,68.674419
Rsf1,68.651163
Aamdc,68.651163
Adam10,68.627907
Hs6st1,68.616279
Sorbs1,68.581395
Stambpl1,68.569767
Tnfrsf25,68.53488399999999
Mtfmt,68.53488399999999
Enc1,68.523256
Adnp,68.523256
Pdzk1ip1,68.476744
Crybg2,68.476744
Krt8,68.45348800000001
Btbd10,68.418605
Rnf10,68.406977
Dhx58,68.406977
Coq5,68.406977
Pgd,68.383721
A630023A22Rik,68.383721
Ndufc2,68.372093
Mertk,68.325581
H2az1,68.30232600000001
Dnajb14,68.30232600000001
Tmco6,68.29069799999999
Tprn,68.27906999999999
Erf,68.232558
Ranbp6,68.22093000000001
Rps6ka1,68.20930200000001
Ppp1r11,68.20930200000001
Lif,68.19767399999999
Zmiz1,68.174419
Tctex1d4,68.174419
Scyl2,68.174419
Rnd1,68.174419
Ncdn,68.174419
AU040320,68.174419
Trp53rkb,68.162791
Paf1,68.162791
Med29,68.162791
Kdsr,68.162791
Fxyd3,68.162791
Hpn,68.151163
Akap13,68.127907
Zfp65,68.104651
Nr3c2,68.104651
Apon,68.081395
Pus1,68.04651199999999
Ep400,68.04651199999999
Ube2f,67.988372
Prex1,67.94185999999999
Polr2f,67.930233
1700088E04Rik,67.930233
Nrp1,67.918605
Hormad2,67.918605
Xbp1,67.895349
